fecha,tweet,sentimiento,sentimiento_original,tweet_limpio
2009-06-07 07:13:41,I have a picture though! So don't worry that you missed out! ,4,positivo,I have a picture though! So don't worry that you missed out!
2009-06-15 15:14:05,I am going to figting practis with lingling. We am friends. ,4,positivo,I am going to figting practis with lingling. We am friends.
2009-05-17 10:14:58,@sensualspanker  Coming to Chicago anytime soon?!  ,4,positivo,Coming to Chicago anytime soon?!
2009-06-24 22:53:01,im sorry this is the last day of my twitter love you guys always ,0,negativo,im sorry this is the last day of my twitter love you guys always
2009-05-26 22:52:56,@amoonfairy oh how i miss my wii. sold out and a game worth getting came out  fail. where is home?,0,negativo,oh how i miss my wii. sold out and a game worth getting came out fail. where is home?
2009-06-02 23:37:39,@meerasapra LOL utter coincidence!! but its the only client tht minizes into system tray ,0,negativo,LOL utter coincidence!! but its the only client tht minizes into system tray
2009-06-07 19:17:41,@afrobella no. My skin dislikes makeup ,0,negativo,no. My skin dislikes makeup
2009-05-16 19:32:30,"@tink69 Awwwww, I sure wish you were in CA too!  When will you be back? You always randomly disappear to Chicago!? lol",0,negativo,"Awwwww, I sure wish you were in CA too! When will you be back? You always randomly disappear to Chicago!? lol"
2009-05-09 22:56:51,@noesh leyendo ,4,positivo,leyendo
2009-04-18 23:30:44,"Packing, but I don't want to go.  HAHAHAHA, 3 days :|",0,negativo,"Packing, but I don't want to go. HAHAHAHA, 3 days :|"
2009-05-17 11:24:52,Standing outside my work enjoying the sun for a minute.  thank god its my friday!,4,positivo,Standing outside my work enjoying the sun for a minute. thank god its my friday!
2009-06-20 00:37:11,"@donaldsng my friend asked me to go pilates again, 'fraid my body cannot take it already. its aching all over ",0,negativo,"my friend asked me to go pilates again, 'fraid my body cannot take it already. its aching all over"
2009-06-16 03:43:25,yay  i get my pressie in a week,4,positivo,yay i get my pressie in a week
2009-06-19 02:19:36,@man_city_mad gave me whiplash ,0,negativo,gave me whiplash
2009-05-17 10:40:38,Fun fair performance todaii * not excited* ; boyfriend is stayin the night  *excited * anyhow out n the driveway prac. : dumb pervs r lame,4,positivo,Fun fair performance todaii * not excited* ; boyfriend is stayin the night *excited * anyhow out n the driveway prac. : dumb pervs r lame
2009-06-15 00:48:52,@zas_ishak Half chicken is for sure a big portion..I think I might not be able to finish..haha ,4,positivo,Half chicken is for sure a big portion..I think I might not be able to finish..haha
2009-05-30 20:37:39,"@coolcrushicekla went from zero to infuriated in no time flat. also, he says words that hurt my ears. ",0,negativo,"went from zero to infuriated in no time flat. also, he says words that hurt my ears."
2009-06-21 05:18:18,2 Names said I can't get an iPod ...  ,0,negativo,2 Names said I can't get an iPod ...
2009-06-18 19:45:35,@mawbooks nope still nothing ,0,negativo,nope still nothing
2009-05-30 06:06:46,"I got a ball from my parents,if i have a free time after the party (which will be end at about 9PM)i will upload a picture about it ",4,positivo,"I got a ball from my parents,if i have a free time after the party (which will be end at about 9PM)i will upload a picture about it"
2009-06-03 00:49:14,"Air France wreckage found, official says   http://edition.cnn.com/2009/WORLD/americas/06/02/brazil.france.plane.missing/index.html",0,negativo,"Air France wreckage found, official says"
2009-04-07 03:43:27,@scooby867 ,4,positivo,
2009-06-21 04:53:17,@stevieenglish It's worse when man flu becomes real flu ,0,negativo,It's worse when man flu becomes real flu
2009-05-10 06:43:53,happy mothers day love you mom  &lt;3.,4,positivo,happy mothers day love you mom &lt;3.
2009-06-06 02:56:28,"@lilyenc  yeah, it'd be great. oh i've been itching to find booksactually, want to come with me? when are you free next week?",4,positivo,"yeah, it'd be great. oh i've been itching to find booksactually, want to come with me? when are you free next week?"
2009-06-20 11:30:40,@kbakeratl lol any suggestions to make my slight headache go away? ,0,negativo,lol any suggestions to make my slight headache go away?
2009-05-31 02:41:50,@dawnrules hahahha i only have 6 followers now ,0,negativo,hahahha i only have 6 followers now
2009-06-02 22:29:25,i should sooo be in bed. but oh well! ,4,positivo,i should sooo be in bed. but oh well!
2009-05-09 21:33:54,happy mother's day to the best mom in the world...mine!!(L)(L) i miss her ,0,negativo,happy mother's day to the best mom in the world...mine!!(L)(L) i miss her
2009-06-20 22:26:31,Damn...updating iPhone 3.0 update is so slow... My laptop is dying ,0,negativo,Damn...updating iPhone 3.0 update is so slow... My laptop is dying
2009-06-19 20:14:31,"After sufficient heating &amp; icing of my calf, I am still walking on my tippy toes. My calf is saying &quot;screw you&quot;  no running 4 me :sigh:",0,negativo,"After sufficient heating &amp; icing of my calf, I am still walking on my tippy toes. My calf is saying &quot;screw you&quot; no running 4 me :sigh:"
2009-06-21 08:24:15,"We're not really going to start using &quot;amazeballs&quot;, people, are we?? ",0,negativo,"We're not really going to start using &quot;amazeballs&quot;, people, are we??"
2009-06-18 16:25:31,I'm going to be out of town during dyke march &amp; the gay pride parade here in SF ,0,negativo,I'm going to be out of town during dyke march &amp; the gay pride parade here in SF
2009-05-29 10:24:01,"@sgtmatrix the head is still firmly attached, feels a little better today so that's a good sign its going away ",4,positivo,"the head is still firmly attached, feels a little better today so that's a good sign its going away"
2009-06-01 14:04:37,@joelvincent Yes! Glad we got out of there. Copper Peak Logistics rules!!! ,4,positivo,Yes! Glad we got out of there. Copper Peak Logistics rules!!!
2009-06-06 07:59:08,"Son's flicking through the Argos book, saying &quot;disgusting&quot;.  Hahaha he makes me laugh to much. ",4,positivo,"Son's flicking through the Argos book, saying &quot;disgusting&quot;. Hahaha he makes me laugh to much."
2009-06-16 21:54:15,@stream4341 HAHAHAHAH what la you!!! @JasonLim tak layan me pun ,0,negativo,HAHAHAHAH what la you!!! tak layan me pun
2009-06-15 21:30:46,"Jogging, isnt REALLY that cool, especially if you've got a fever ",0,negativo,"Jogging, isnt REALLY that cool, especially if you've got a fever"
2009-06-22 17:04:26,the lucksmiths announced their final show ever. ,0,negativo,the lucksmiths announced their final show ever.
2009-06-07 13:36:29,hates being a girls sometimes. I need a hug ,0,negativo,hates being a girls sometimes. I need a hug
2009-06-06 02:54:03,@Brooklyn_4 aww kisses back brooky. Lets go out next weekend to G.A.Y ? Round up some queens haha. So much work to do this weekend  x,0,negativo,aww kisses back brooky. Lets go out next weekend to G.A.Y ? Round up some queens haha. So much work to do this weekend x
2009-06-18 23:47:05,waiting to go tutor  hope the time LAGS FOREVER,0,negativo,waiting to go tutor hope the time LAGS FOREVER
2009-06-03 00:37:54,@PrinceSammie man cant yall n gucci get out here to AZ ,0,negativo,man cant yall n gucci get out here to AZ
2009-06-22 13:37:40,@vlobosco Recommending I jine up? I don't feel qualified to write about a team I can only see play when they're nationally televised ,0,negativo,Recommending I jine up? I don't feel qualified to write about a team I can only see play when they're nationally televised
2009-05-30 12:00:53,@NEEFFRESH of course I would_lol I was wondering if ud be interested  yay! I jus got a job =/ so after I figure out the sched_we shud plan,4,positivo,of course I would_lol I was wondering if ud be interested yay! I jus got a job =/ so after I figure out the sched_we shud plan
2009-05-18 05:39:51,HAPPY MONDAY!  We stopped by PAWS yesterday and found a beautiful female 2yr old husky we want to adopt sooo bad! I pray we can get her!,4,positivo,HAPPY MONDAY! We stopped by PAWS yesterday and found a beautiful female 2yr old husky we want to adopt sooo bad! I pray we can get her!
2009-05-17 05:06:32,been watching Hong Jitong! (korean drama) why do they act sooo good compared to our local stars? ,0,negativo,been watching Hong Jitong! (korean drama) why do they act sooo good compared to our local stars?
2009-06-19 00:52:16,"I feel really sick but I know that I wont be, not because I dont want to, but the fact my body just wants to screw with me. lol. ",0,negativo,"I feel really sick but I know that I wont be, not because I dont want to, but the fact my body just wants to screw with me. lol."
2009-06-15 09:41:29,oh it's rainin....where's the sun gone. ,0,negativo,oh it's rainin....where's the sun gone.
2009-05-31 16:28:04,Going to exercise. The treadmill is my choice. ,4,positivo,Going to exercise. The treadmill is my choice.
2009-05-02 13:03:17,Biggest Congratulations balloon ever! I need to finish school forever more often  http://twitpic.com/4fcuw,4,positivo,Biggest Congratulations balloon ever! I need to finish school forever more often
2009-05-29 09:38:37,@sparklej man i cant go on sunday cause im helping out all day at the piano recital. this sucks ,0,negativo,man i cant go on sunday cause im helping out all day at the piano recital. this sucks
2009-05-22 00:23:32,Finally going to attempt to get some sleep... ,0,negativo,Finally going to attempt to get some sleep...
2009-06-01 02:52:16,trying to do my art essay. i hate art. ,0,negativo,trying to do my art essay. i hate art.
2009-05-18 01:05:31,has probrably had one of the worst weekends of her life ,0,negativo,has probrably had one of the worst weekends of her life
2009-06-05 18:21:51,my lips are chapped ,0,negativo,my lips are chapped
2009-06-20 01:45:32,ZzzzZZZZzzzzzzzz if i follow you!! Pretty please follow me ,0,negativo,ZzzzZZZZzzzzzzzz if i follow you!! Pretty please follow me
2009-04-21 02:34:57,Having a headache ,0,negativo,Having a headache
2009-06-05 17:29:21,@trohman thnks 4 accepting ,4,positivo,thnks 4 accepting
2009-05-10 06:08:52,@Melissoua im 17 on May 8th  that was on Friday :] you?,4,positivo,im 17 on May 8th that was on Friday :] you?
2009-06-16 01:20:39,Few more pics of artup Saturday photos on Flickr from @ghoseb  http://bit.ly/1a28HX @Brajeshwar - thnx ,4,positivo,Few more pics of artup Saturday photos on Flickr from - thnx
2009-04-20 02:43:17,"@michaelgrainger Enjoying another sunny day here, feels so nice after all the rain we've had ",4,positivo,"Enjoying another sunny day here, feels so nice after all the rain we've had"
2009-06-06 23:41:41,@g_lifted sounds like it ,4,positivo,sounds like it
2009-06-20 07:42:30,http://twitpic.com/7whkk - leaving the beach ,0,negativo,- leaving the beach
2009-06-15 04:50:17,Back at the millstone...but better ,4,positivo,Back at the millstone...but better
2009-06-06 14:45:44,is back to being her nail-less self ,4,positivo,is back to being her nail-less self
2009-05-26 22:33:16,@CarolinaGyrl00 @Arch4Me have an amazing time tomorrow!!!! SQUEEE ,4,positivo,have an amazing time tomorrow!!!! SQUEEE
2009-06-19 05:35:18,Very Bummed  - http://bit.ly/17X1Zq  My favorite venue of all time.  Glad that it was at 7 am though.,0,negativo,Very Bummed - My favorite venue of all time. Glad that it was at 7 am though.
2009-06-20 04:53:11,"Now I don't really want to leave you right now, and I don't even really wanna go.. you got me - one block radius. goodbye sj.. ",0,negativo,"Now I don't really want to leave you right now, and I don't even really wanna go.. you got me - one block radius. goodbye sj.."
2009-06-05 11:50:04,"Playing through the WarCraft III campaigns again, today. ",4,positivo,"Playing through the WarCraft III campaigns again, today."
2009-06-01 20:59:37,@cesarlino09 aww I want the new one ,0,negativo,aww I want the new one
2009-06-03 02:08:46,i'm sitting in school and i'm BORED. really ,4,positivo,i'm sitting in school and i'm BORED. really
2009-05-30 14:10:32,Got at home then not really sleepy now  damn it!,0,negativo,Got at home then not really sleepy now damn it!
2009-05-30 09:41:31,my new piercing in the upper lip ,4,positivo,my new piercing in the upper lip
2009-05-30 08:43:19,"@weenick  Heh, it's good to go back and watch the oldies ",4,positivo,"Heh, it's good to go back and watch the oldies"
2009-05-22 07:34:08,"No big deal, I plan on ending up on an island with a hut and a dive boat! ",4,positivo,"No big deal, I plan on ending up on an island with a hut and a dive boat!"
2009-06-15 06:45:33,especially when accompanying with my lovely wife ,4,positivo,especially when accompanying with my lovely wife
2009-06-05 15:33:48,@GemmaPiper It's awesome isn't it?  New Moon will be so much better as well. ,4,positivo,It's awesome isn't it? New Moon will be so much better as well.
2009-06-01 00:13:48,"@idjones942 Isn't this way passed your stated bedtime of 8pm ?  also, hi. ",4,positivo,"Isn't this way passed your stated bedtime of 8pm ? also, hi."
